"","Transect","RouteNumber","Year","CountryNum","NumStops","TA","ObsN","StartWind","RunType","FirstObs","Forest.cover"
"30288","68142.2015",68142,2015,124,1,1,1010198,0,1,1,0.785650022
"30289","68142.2016",68142,2016,124,1,0,1010198,0,1,1,0.77544422
"30290","68142.2017",68142,2017,124,1,2,1010198,0,1,1,0.749887539
"30291","68142.2018",68142,2018,124,1,1,1010198,4,1,1,0.747160369
"30292","68142.2019",68142,2019,124,1,2,1010198,0,1,1,0.747160369
"30293","68143.2000",68143,2000,124,2,0,1140328,0,1,1,0.883504291
"30294","68143.2002",68143,2002,124,2,2,1140328,0,1,1,0.877119531
"30295","68143.2009",68143,2009,124,2,0,1080614,0,1,2,0.831309748
"30296","68143.2011",68143,2011,124,2,4,1080614,0,0,1,0.830960854
"30297","68143.2013",68143,2013,124,2,0,1080614,0,1,1,0.832670435
"30298","68143.2014",68143,2014,124,2,2,1080614,0,1,1,0.832426209
"30299","68144.2006",68144,2006,124,3,0,1060313,0,1,2,0.768749649
"30300","68144.2007",68144,2007,124,3,2,1060313,0,1,1,0.768272845
"30301","68144.2008",68144,2008,124,3,3,1060313,0,1,1,0.768132608
"30302","68144.2009",68144,2009,124,3,2,1060313,0,1,1,0.767066809
"30303","68144.2010",68144,2010,124,3,1,1060313,0,1,1,0.766898525
"30304","68144.2011",68144,2011,124,3,3,1060313,0,0,1,0.763084086
"30305","68144.2012",68144,2012,124,3,0,1060313,0,1,1,0.763729175
"30306","68144.2013",68144,2013,124,3,2,1060313,0,1,1,0.764009648
"30307","68144.2014",68144,2014,124,3,0,1060313,0,1,1,0.763981601
"30308","68144.2016",68144,2016,124,3,0,1060313,0,1,1,0.755623492
"30309","68144.2018",68144,2018,124,3,3,1000657,0,1,2,0.735345263
"30310","68144.2019",68144,2019,124,3,6,1000657,1,1,1,0.735008695
"30311","68167.2017",68167,2017,124,1,0,981346,3,0,1,0.823716027
"30312","68167.2018",68167,2018,124,1,1,981346,0,1,1,0.823716027
"30313","68167.2019",68167,2019,124,1,0,981346,1,1,1,0.823466227
"30314","68174.2016",68174,2016,124,5,8,1000643,1,1,2,0.666836012
"30315","68174.2017",68174,2017,124,5,6,1000643,3,1,1,0.666434931
"30316","68174.2018",68174,2018,124,5,5,1000643,0,1,1,0.665552555
"30317","68174.2019",68174,2019,124,5,6,1000643,2,1,1,0.6654456
"30318","68175.2010",68175,2010,124,4,2,980655,0,0,1,0.780793018
"30319","68175.2011",68175,2011,124,4,0,980655,0,1,1,0.779954916
"30320","68175.2012",68175,2012,124,3,0,980655,2,1,1,0.860903994
"30321","68175.2013",68175,2013,124,3,0,980655,0,1,1,0.861626496
"30322","68175.2014",68175,2014,124,4,0,980655,0,0,1,0.83174383
"30323","68175.2015",68175,2015,124,4,0,980655,0,1,1,0.83174383
"30324","68175.2019",68175,2019,124,4,0,980655,0,1,1,0.817553899
"30325","68178.2018",68178,2018,124,2,0,1040442,0,1,1,0.862106872
"30326","68178.2019",68178,2019,124,2,0,1040442,0,1,1,0.862106872
"30327","68202.2000",68202,2000,124,11,135,1020299,0,1,1,0.051522033
"30328","68202.2001",68202,2001,124,11,188,1020299,0,1,1,0.051522033
"30329","68202.2002",68202,2002,124,11,109,1020299,0,1,1,0.051522033
"30330","68202.2003",68202,2003,124,11,138,1040764,1,1,2,0.051522033
"30331","68202.2004",68202,2004,124,11,115,1040764,0,1,1,0.051522033
"30332","68202.2005",68202,2005,124,11,115,1040764,3,1,1,0.051522033
"30333","68202.2007",68202,2007,124,11,84,1160372,0,1,2,0.051522033
"30334","68202.2008",68202,2008,124,11,84,1160372,0,1,1,0.051522033
"30335","68202.2009",68202,2009,124,11,128,1160372,0,1,1,0.051368602
"30336","68202.2010",68202,2010,124,11,183,970356,1,1,2,0.051368602
"30337","68202.2013",68202,2013,124,11,87,970356,2,1,1,0.051368602
"30338","68202.2017",68202,2017,124,11,69,1090699,0,1,1,0.051368602
"30339","68202.2018",68202,2018,124,11,60,1090699,3,1,1,0.051368602
"30340","68202.2019",68202,2019,124,11,44,1090699,2,1,1,0.051368602
"30341","68203.2000",68203,2000,124,10,72,1140246,1,1,1,0.184540235
"30342","68203.2001",68203,2001,124,10,93,1140246,0,1,1,0.184540235
"30343","68203.2002",68203,2002,124,10,104,1140246,0,1,1,0.184540235
"30344","68203.2003",68203,2003,124,10,71,1120379,3,1,1,0.184540235
"30345","68203.2004",68203,2004,124,10,116,1120379,0,1,1,0.184540235
"30346","68203.2005",68203,2005,124,10,174,1120379,0,1,1,0.184540235
"30347","68203.2006",68203,2006,124,10,144,1140246,0,1,1,0.184540235
"30348","68203.2007",68203,2007,124,10,90,1140246,1,1,1,0.184508517
"30349","68203.2008",68203,2008,124,10,97,1140246,0,1,1,0.184508517
"30350","68203.2009",68203,2009,124,10,75,1140246,0,1,1,0.184508517
"30351","68203.2010",68203,2010,124,10,66,1140246,0,1,1,0.184445079
"30352","68203.2011",68203,2011,124,10,64,1140246,0,1,1,0.184445079
"30353","68203.2012",68203,2012,124,10,101,1140246,0,1,1,0.184508517
"30354","68203.2013",68203,2013,124,10,78,1140246,0,1,1,0.184508517
"30355","68203.2014",68203,2014,124,10,102,1120379,0,1,1,0.184508517
"30356","68203.2015",68203,2015,124,10,80,1140246,0,1,1,0.184508517
"30357","68203.2016",68203,2016,124,10,61,1140246,0,1,1,0.184508517
"30358","68203.2017",68203,2017,124,10,94,1140246,0,1,1,0.184508517
"30359","68203.2018",68203,2018,124,10,57,1140246,2,1,1,0.184508517
"30360","68203.2019",68203,2019,124,10,63,1140246,0,1,1,0.184159609
"30361","68204.2000",68204,2000,124,11,34,1000354,0,1,1,0.015750755
"30362","68204.2001",68204,2001,124,11,61,1000354,2,1,1,0.015750755
"30363","68204.2002",68204,2002,124,11,57,1000354,0,1,1,0.015750755
"30364","68204.2010",68204,2010,124,11,86,1151431,0,1,2,0.015719316
"30365","68204.2011",68204,2011,124,11,130,1151431,1,0,1,0.015719316
"30366","68204.2012",68204,2012,124,11,123,1151431,1,0,1,0.015719316
"30367","68204.2013",68204,2013,124,11,122,1151431,3,0,1,0.015719316
"30368","68204.2014",68204,2014,124,11,136,1151431,0,0,1,0.015719316
"30369","68204.2015",68204,2015,124,11,120,1151431,0,1,1,0.015719316
"30370","68204.2016",68204,2016,124,11,128,1151431,0,1,1,0.015719316
"30371","68204.2017",68204,2017,124,11,43,1151431,0,1,1,0.015719316
"30372","68204.2018",68204,2018,124,11,74,1151431,0,1,1,0.01540493
"30373","68204.2019",68204,2019,124,11,68,1151431,0,1,1,0.01540493
"30374","68208.2001",68208,2001,124,11,117,990357,3,1,1,0.131777229
"30375","68208.2005",68208,2005,124,11,127,990357,0,0,1,0.131777229
"30376","68208.2006",68208,2006,124,11,137,990357,1,1,1,0.131777229
"30377","68208.2009",68208,2009,124,11,126,990357,1,1,1,0.131777229
"30378","68208.2010",68208,2010,124,11,109,990357,0,1,1,0.131713104
"30379","68208.2011",68208,2011,124,11,105,990357,3,1,1,0.131713104
"30380","68208.2012",68208,2012,124,11,104,990357,0,1,1,0.131713104
"30381","68208.2013",68208,2013,124,11,92,990357,1,1,1,0.131713104
"30382","68208.2014",68208,2014,124,11,120,981377,2,1,2,0.131713104
"30383","68208.2015",68208,2015,124,11,76,981377,2,1,1,0.131713104
"30384","68208.2016",68208,2016,124,11,107,981377,1,1,1,0.131713104
"30385","68208.2017",68208,2017,124,11,107,981377,0,1,1,0.131713104
"30386","68208.2018",68208,2018,124,11,155,981377,0,1,1,0.131713104
"30387","68208.2019",68208,2019,124,11,100,981377,2,1,1,0.131713104
"30388","68209.2000",68209,2000,124,10,82,990492,1,0,2,0.136568055
"30389","68209.2001",68209,2001,124,10,62,990492,1,1,1,0.136568055
"30390","68209.2002",68209,2002,124,10,96,990492,1,1,1,0.136568055
"30391","68209.2003",68209,2003,124,10,120,990492,1,1,1,0.136568055
"30392","68209.2004",68209,2004,124,10,94,990492,1,1,1,0.136568055
"30393","68209.2005",68209,2005,124,10,100,990492,0,1,1,0.136568055
"30394","68209.2006",68209,2006,124,10,65,990492,1,1,1,0.136568055
"30395","68209.2007",68209,2007,124,10,119,990492,0,1,1,0.136568055
"30396","68209.2008",68209,2008,124,10,66,990492,3,1,1,0.136568055
"30397","68209.2009",68209,2009,124,10,85,990492,0,1,1,0.136568055
"30398","68209.2010",68209,2010,124,10,74,990492,3,1,1,0.136445682
"30399","68209.2011",68209,2011,124,10,64,990492,3,1,1,0.136445682
"30400","68209.2012",68209,2012,124,10,59,990492,0,1,1,0.136415089
"30401","68209.2013",68209,2013,124,10,83,990492,0,1,1,0.136476275
"30402","68209.2014",68209,2014,124,10,83,990492,0,1,1,0.136476275
"30403","68209.2015",68209,2015,124,10,53,990492,1,1,1,0.136476275
"30404","68209.2016",68209,2016,124,10,71,990492,0,1,1,0.136476275
"30405","68209.2017",68209,2017,124,10,83,990492,1,1,1,0.136476275
"30406","68209.2018",68209,2018,124,10,79,990492,2,1,1,0.136476275
"30407","68209.2019",68209,2019,124,10,82,990492,2,1,1,0.136476275
"30408","68210.2000",68210,2000,124,9,100,1030376,1,1,1,0.163392213
"30409","68210.2006",68210,2006,124,9,52,990275,1,1,1,0.163362173
"30410","68210.2007",68210,2007,124,9,60,990275,0,1,1,0.163362173
"30411","68210.2008",68210,2008,124,9,103,990275,0,1,1,0.163332132
"30412","68210.2009",68210,2009,124,9,55,990275,0,1,1,0.163332132
"30413","68210.2010",68210,2010,124,9,57,990275,0,1,1,0.163332132
"30414","68210.2011",68210,2011,124,9,72,990275,2,1,1,0.16327205
"30415","68210.2012",68210,2012,124,9,50,990275,0,1,1,0.163211968
"30416","68210.2013",68210,2013,124,9,52,990275,0,1,1,0.163211968
"30417","68210.2014",68210,2014,124,9,61,990275,0,1,1,0.163211968
"30418","68210.2015",68210,2015,124,9,43,990275,0,1,1,0.163211968
"30419","68210.2016",68210,2016,124,9,39,990275,0,1,1,0.163121846
"30420","68210.2017",68210,2017,124,9,53,990275,1,1,1,0.163121846
"30421","68210.2018",68210,2018,124,9,33,990275,1,1,1,0.163121846
"30422","68210.2019",68210,2019,124,9,52,990275,1,1,1,0.162971641
"30423","68211.2000",68211,2000,124,9,91,1080033,2,1,1,0.328936719
"30424","68211.2001",68211,2001,124,9,75,1080033,0,1,1,0.328786834
"30425","68211.2002",68211,2002,124,9,77,1080033,0,1,1,0.328786834
"30426","68211.2003",68211,2003,124,9,94,1080033,0,1,1,0.328786834
"30427","68211.2005",68211,2005,124,9,64,1080033,1,1,1,0.328606973
"30428","68211.2006",68211,2006,124,9,62,1080033,0,1,1,0.328606973
"30429","68211.2007",68211,2007,124,9,80,1080033,0,1,1,0.328606973
"30430","68211.2008",68211,2008,124,9,63,1080033,3,1,1,0.328606973
"30431","68211.2009",68211,2009,124,9,64,1080033,0,1,1,0.328606973
"30432","68211.2010",68211,2010,124,9,39,1080622,2,1,2,0.328606973
"30433","68211.2011",68211,2011,124,9,61,1080622,0,1,1,0.328606973
"30434","68211.2012",68211,2012,124,9,37,1080622,2,1,1,0.327258011
"30435","68211.2013",68211,2013,124,9,44,1080622,0,1,1,0.328427111
"30436","68211.2014",68211,2014,124,9,74,1080622,0,1,1,0.328427111
"30437","68211.2015",68211,2015,124,9,47,1080622,0,1,1,0.328427111
"30438","68211.2016",68211,2016,124,9,56,1080622,0,1,1,0.326538565
"30439","68211.2017",68211,2017,124,9,54,1080622,0,1,1,0.326388681
"30440","68211.2018",68211,2018,124,9,35,1080622,0,1,1,0.324470158
"30441","68211.2019",68211,2019,124,9,44,990940,0,1,2,0.32435025
"30442","68213.2002",68213,2002,124,4,30,1150707,1,1,1,0.629889414
"30443","68213.2003",68213,2003,124,4,28,1150707,0,1,1,0.629861131
"30444","68213.2005",68213,2005,124,4,18,1150707,0,1,1,0.629861131
"30445","68213.2006",68213,2006,124,4,14,1150707,1,1,1,0.629861131
"30446","68213.2007",68213,2007,124,4,28,1150707,1,0,1,0.629861131
"30447","68213.2008",68213,2008,124,4,18,1150707,0,1,1,0.629521735
"30448","68213.2009",68213,2009,124,4,10,1150707,0,0,1,0.629521735
"30449","68213.2010",68213,2010,124,4,15,1150707,0,1,1,0.629267189
"30450","68213.2011",68213,2011,124,4,32,1150707,0,1,1,0.629267189
"30451","68213.2013",68213,2013,124,4,8,1150707,0,1,1,0.629861131
"30452","68213.2015",68213,2015,124,4,25,1100256,0,1,2,0.629804565
"30453","68213.2016",68213,2016,124,4,31,1100256,0,0,1,0.629719716
"30454","68213.2017",68213,2017,124,4,87,1100256,2,0,1,0.629691433
"30455","68213.2018",68213,2018,124,4,25,1100256,0,1,1,0.629691433
"30456","68213.2019",68213,2019,124,5,45,1100256,0,1,1,0.628814662
"30457","68214.2000",68214,2000,124,9,55,980767,0,1,1,0.375337725
"30458","68214.2001",68214,2001,124,9,65,980767,0,1,1,0.375337725
"30459","68214.2002",68214,2002,124,9,45,980767,3,1,1,0.375337725
"30460","68214.2005",68214,2005,124,9,74,1160333,0,1,2,0.374912723
"30461","68214.2006",68214,2006,124,9,69,1160333,0,1,1,0.374912723
"30462","68214.2007",68214,2007,124,9,68,1160333,0,1,1,0.374852008
"30463","68214.2008",68214,2008,124,9,91,1160333,0,1,1,0.37460915
"30464","68214.2009",68214,2009,124,9,77,1160333,0,1,1,0.374093075
"30465","68214.2010",68214,2010,124,9,113,1160333,0,1,1,0.373880574
"30466","68214.2011",68214,2011,124,9,109,1160333,2,1,1,0.373850217
"30467","68214.2012",68214,2012,124,9,72,1160333,0,1,1,0.375125224
"30468","68214.2013",68214,2013,124,9,63,1160333,0,1,1,0.374578792
"30469","68214.2014",68214,2014,124,9,102,981380,0,1,2,0.374518078
"30470","68214.2015",68214,2015,124,9,36,981380,0,1,1,0.374518078
"30471","68214.2016",68214,2016,124,9,36,981380,0,1,1,0.374427006
"30472","68214.2017",68214,2017,124,9,35,981380,3,1,1,0.374305577
"30473","68214.2018",68214,2018,124,9,37,981380,0,1,1,0.374305577
"30474","68214.2019",68214,2019,124,9,33,981380,3,1,1,0.373910932
"30475","68215.2003",68215,2003,124,3,1,990301,2,1,1,0.908820338
"30476","68215.2004",68215,2004,124,3,0,990301,0,1,1,0.904882964
"30477","68215.2006",68215,2006,124,3,4,1160333,0,1,1,0.904882964
"30478","68215.2008",68215,2008,124,3,1,1160333,0,1,1,0.904541931
"30479","68215.2009",68215,2009,124,3,1,1160333,0,1,1,0.903766858
"30480","68215.2010",68215,2010,124,3,2,1160333,0,1,1,0.901906681
"30481","68215.2011",68215,2011,124,3,3,1160333,0,1,1,0.898868392
"30482","68215.2012",68215,2012,124,3,4,1160333,0,1,1,0.892450783
"30483","68215.2013",68215,2013,124,3,1,1160333,0,1,1,0.899116416
"30484","68215.2015",68215,2015,124,3,2,1140355,0,0,2,0.899116416
"30485","68215.2016",68215,2016,124,3,0,1140355,1,1,1,0.899116416
"30486","68215.2017",68215,2017,124,3,0,1140355,0,1,1,0.899116416
"30487","68215.2018",68215,2018,124,3,5,1140355,2,1,1,0.896915207
"30488","68215.2019",68215,2019,124,3,2,1180190,2,1,2,0.896326151
"30489","68216.2000",68216,2000,124,8,76,1150705,3,1,1,0.395176406
"30490","68216.2001",68216,2001,124,8,48,1150705,0,1,1,0.395176406
"30491","68216.2002",68216,2002,124,8,92,1150705,0,1,1,0.395176406
"30492","68216.2003",68216,2003,124,8,54,1150705,1,1,1,0.395176406
"30493","68216.2004",68216,2004,124,8,38,1150705,1,1,1,0.395176406
"30494","68216.2005",68216,2005,124,8,32,1150705,0,1,1,0.395176406
"30495","68216.2006",68216,2006,124,8,53,1150705,2,1,1,0.394983462
"30496","68216.2007",68216,2007,124,8,41,1150705,0,1,1,0.394818082
"30497","68216.2008",68216,2008,124,8,65,1150705,1,1,1,0.394818082
"30498","68216.2009",68216,2009,124,8,88,1000574,0,1,2,0.394818082
"30499","68216.2010",68216,2010,124,8,62,1000574,0,1,1,0.394790518
"30500","68216.2011",68216,2011,124,8,69,1000574,0,1,1,0.394735391
"30501","68216.2012",68216,2012,124,8,59,1000574,0,1,1,0.397271224
"30502","68216.2013",68216,2013,124,8,95,1000574,0,1,1,0.397409041
"30503","68216.2014",68216,2014,124,8,77,1000574,0,1,1,0.397381477
"30504","68216.2015",68216,2015,124,8,52,1000574,0,1,1,0.397381477
"30505","68216.2016",68216,2016,124,8,38,1000574,0,1,1,0.396030871
"30506","68216.2017",68216,2017,124,8,52,1000574,1,1,1,0.395589857
"30507","68216.2018",68216,2018,124,8,56,1000574,0,1,1,0.39253032
"30508","68216.2019",68216,2019,124,8,36,1000574,0,1,1,0.392475193
"30509","68217.2000",68217,2000,124,1,8,1090577,0,1,1,0.858419203
"30510","68217.2001",68217,2001,124,1,6,1090577,1,1,1,0.857883138
"30511","68217.2002",68217,2002,124,1,4,1090577,0,1,1,0.857764012
"30512","68217.2003",68217,2003,124,1,5,1090577,0,1,1,0.857764012
"30513","68217.2004",68217,2004,124,1,9,1090577,1,1,1,0.857406635
"30514","68217.2006",68217,2006,124,1,10,1090577,1,1,1,0.856542975
"30515","68217.2009",68217,2009,124,1,13,1090577,0,1,1,0.851092978
"30516","68217.2010",68217,2010,124,1,5,1090577,0,1,1,0.850973852
"30517","68217.2012",68217,2012,124,1,9,1090577,0,1,1,0.851241885
"30518","68217.2013",68217,2013,124,1,3,1090577,0,1,1,0.851331229
"30519","68217.2015",68217,2015,124,1,8,1090577,0,1,1,0.851271666
"30520","68217.2016",68217,2016,124,1,6,1090577,0,1,1,0.851271666
"30521","68217.2018",68217,2018,124,1,6,1090577,0,1,1,0.850854726
"30522","68219.2001",68219,2001,124,10,48,1010210,2,1,2,0.382102145
"30523","68219.2002",68219,2002,124,10,53,1010210,1,1,1,0.381952548
"30524","68219.2003",68219,2003,124,10,60,1010210,0,0,1,0.381922628
"30525","68219.2004",68219,2004,124,10,57,1010210,4,0,1,0.381922628
"30526","68219.2005",68219,2005,124,10,44,1040837,0,1,2,0.381922628
"30527","68219.2006",68219,2006,124,10,39,1040837,0,1,1,0.38180295
"30528","68219.2007",68219,2007,124,10,58,1040837,1,1,1,0.381713192
"30529","68219.2008",68219,2008,124,10,20,1040837,2,1,1,0.381713192
"30530","68219.2009",68219,2009,124,10,32,1040837,0,1,1,0.381713192
"30531","68219.2010",68219,2010,124,10,52,1040837,1,1,1,0.381683272
"30532","68219.2011",68219,2011,124,10,23,1040837,2,1,1,0.381683272
"30533","68219.2012",68219,2012,124,10,43,1040837,1,1,1,0.38428627
"30534","68219.2013",68219,2013,124,10,61,1040837,1,1,1,0.38428627
"30535","68219.2014",68219,2014,124,10,38,1040837,0,1,1,0.38428627
"30536","68219.2015",68219,2015,124,10,21,1040837,1,1,1,0.384016994
"30537","68219.2016",68219,2016,124,10,28,1040837,1,1,1,0.384016994
"30538","68219.2017",68219,2017,124,10,20,1040837,0,1,1,0.382341501
"30539","68220.2002",68220,2002,124,11,162,990405,0,1,1,0.082340321
"30540","68220.2003",68220,2003,124,11,161,990405,0,1,1,0.082340321
"30541","68220.2004",68220,2004,124,11,115,990405,0,1,1,0.080745702
"30542","68220.2005",68220,2005,124,11,110,990405,1,1,1,0.080745702
"30543","68220.2006",68220,2006,124,11,100,990405,1,1,1,0.080745702
"30544","68220.2007",68220,2007,124,11,129,990405,0,1,1,0.079846917
"30545","68220.2008",68220,2008,124,11,103,990405,2,1,1,0.079730944
"30546","68220.2009",68220,2009,124,11,150,990405,0,1,1,0.079730944
"30547","68220.2010",68220,2010,124,11,92,990405,1,1,1,0.079701951
"30548","68220.2012",68220,2012,124,11,108,990405,1,1,1,0.080368792
"30549","68220.2013",68220,2013,124,11,80,990405,3,1,1,0.080368792
"30550","68220.2015",68220,2015,124,11,93,990405,1,1,1,0.080368792
"30551","68220.2017",68220,2017,124,11,90,990405,0,1,1,0.08025282
"30552","68220.2018",68220,2018,124,11,108,990405,1,1,1,0.079759937
"30553","68220.2019",68220,2019,124,11,76,990405,3,1,1,0.079730944
"30554","68222.2009",68222,2009,124,11,78,990809,2,1,2,0.337342549
"30555","68222.2014",68222,2014,124,11,115,1091267,0,1,2,0.339287317
"30556","68222.2015",68222,2015,124,11,94,1091267,1,0,1,0.339287317
"30557","68222.2016",68222,2016,124,11,95,1091267,1,1,1,0.3391078
"30558","68222.2017",68222,2017,124,11,58,1091267,0,1,1,0.33850941
"30559","68222.2018",68222,2018,124,11,79,1091267,0,1,1,0.338419651
"30560","68222.2019",68222,2019,124,11,53,1091267,0,1,1,0.338419651
"30561","68223.2003",68223,2003,124,10,75,1080436,0,1,2,0.249465577
"30562","68223.2004",68223,2004,124,10,78,1080436,2,0,1,0.249465577
"30563","68223.2005",68223,2005,124,10,86,1080436,3,1,1,0.248879909
"30564","68223.2006",68223,2006,124,10,69,1080436,0,1,1,0.248879909
"30565","68223.2007",68223,2007,124,10,106,1080436,0,1,1,0.248879909
"30566","68223.2008",68223,2008,124,10,74,1080436,0,1,1,0.248792058
"30567","68223.2009",68223,2009,124,10,61,1080436,0,1,1,0.248762775
"30568","68223.2010",68223,2010,124,10,54,1080436,0,1,1,0.248557791
"30569","68223.2011",68223,2011,124,10,60,1080436,0,1,1,0.247825705
"30570","68223.2012",68223,2012,124,10,62,1080436,0,1,1,0.245775865
"30571","68223.2013",68223,2013,124,10,73,1080436,0,1,1,0.248733491
"30572","68223.2014",68223,2014,124,10,70,1080436,0,1,1,0.247532871
"30573","68223.2015",68223,2015,124,10,49,1080436,3,1,1,0.243813874
"30574","68223.2016",68223,2016,124,10,56,1080436,0,1,1,0.215613927
"30575","68223.2017",68223,2017,124,10,52,1080436,0,1,1,0.212070632
"30576","68223.2018",68223,2018,124,10,58,1080436,0,1,1,0.199127354
"30577","68223.2019",68223,2019,124,10,81,1080436,0,1,1,0.193768485
"30578","68224.2000",68224,2000,124,9,125,1090663,0,1,1,0.357381139
"30579","68224.2001",68224,2001,124,9,121,1090663,0,1,1,0.357091057
"30580","68224.2002",68224,2002,124,9,124,1090663,0,1,1,0.356917008
"30581","68224.2003",68224,2003,124,9,101,1090663,1,1,1,0.356307835
"30582","68224.2004",68224,2004,124,9,89,1090663,0,1,1,0.353523047
"30583","68224.2005",68224,2005,124,9,79,1090663,0,1,1,0.353378006
"30584","68224.2006",68224,2006,124,9,87,1090663,0,1,1,0.353378006
"30585","68224.2007",68224,2007,124,9,67,1090663,0,1,1,0.353378006
"30586","68224.2008",68224,2008,124,9,93,1090663,1,1,1,0.353087924
"30587","68224.2009",68224,2009,124,9,96,1090663,0,1,1,0.353000899
"30588","68224.2011",68224,2011,124,9,91,1090663,0,1,1,0.352391727
"30589","68224.2012",68224,2012,124,9,88,1090663,0,1,1,0.352246686
"30590","68224.2013",68224,2013,124,9,85,1090663,0,1,1,0.353203957
"30591","68224.2014",68224,2014,124,9,107,1090663,0,1,1,0.35314594
"30592","68224.2015",68224,2015,124,9,75,1090663,1,1,1,0.352768834
"30593","68224.2016",68224,2016,124,9,73,1090663,0,1,1,0.351927596
"30594","68224.2018",68224,2018,124,9,76,1090663,0,1,1,0.348069504
"30595","68224.2019",68224,2019,124,9,27,1090663,0,1,1,0.346967192
"30596","68225.2000",68225,2000,124,5,36,980655,0,1,1,0.526762777
"30597","68225.2001",68225,2001,124,5,18,980655,0,1,1,0.526551213
"30598","68225.2002",68225,2002,124,5,46,980655,0,1,1,0.52652099
"30599","68225.2003",68225,2003,124,5,30,980655,1,1,1,0.52652099
"30600","68225.2004",68225,2004,124,5,30,980655,0,1,1,0.52552362
"30601","68225.2005",68225,2005,124,5,30,980655,0,1,1,0.524344909
"30602","68225.2006",68225,2006,124,5,41,980655,2,1,1,0.524012452
"30603","68225.2007",68225,2007,124,5,39,980655,1,1,1,0.523952005
"30604","68225.2008",68225,2008,124,5,31,980655,0,1,1,0.523891559
"30605","68225.2009",68225,2009,124,5,32,980655,0,1,1,0.523256868
"30606","68225.2010",68225,2010,124,5,21,980655,0,0,1,0.522350168
"30607","68225.2011",68225,2011,124,5,32,980655,1,1,1,0.522138604
"30608","68225.2012",68225,2012,124,5,16,980655,0,1,1,0.524768036
"30609","68225.2013",68225,2013,124,5,18,980655,0,1,1,0.524768036
"30610","68225.2014",68225,2014,124,5,23,980655,0,1,1,0.524768036
"30611","68225.2015",68225,2015,124,5,14,980655,0,1,1,0.524677366
"30612","68225.2016",68225,2016,124,5,13,980655,4,1,1,0.524647142
"30613","68225.2017",68225,2017,124,5,24,980655,0,1,1,0.524647142
"30614","68225.2018",68225,2018,124,5,20,980655,0,1,1,0.523528878
"30615","68225.2019",68225,2019,124,5,22,980655,1,1,1,0.522743071
"30616","68226.2000",68226,2000,124,3,3,1160243,0,1,1,0.906830059
"30617","68226.2001",68226,2001,124,3,8,1010208,1,0,2,0.906409563
"30618","68226.2002",68226,2002,124,3,2,1010208,0,1,1,0.904547366
"30619","68226.2004",68226,2004,124,3,0,1090663,0,1,1,0.904337118
"30620","68226.2005",68226,2005,124,3,0,1090663,0,1,1,0.904216976
"30621","68226.2006",68226,2006,124,3,0,1090663,1,1,1,0.901033219
"30622","68226.2007",68226,2007,124,3,0,1090663,0,1,1,0.900402475
"30623","68226.2008",68226,2008,124,3,0,1140611,0,1,2,0.900102121
"30624","68226.2009",68226,2009,124,3,0,1140611,0,1,1,0.899591518
"30625","68226.2011",68226,2011,124,3,0,1140611,0,1,1,0.899501412
"30626","68226.2014",68226,2014,124,3,0,1091268,0,1,2,0.897428966
"30627","68231.2000",68231,2000,124,1,1,1150342,0,0,1,0.854652989
"30628","68231.2001",68231,2001,124,1,0,1150342,0,1,1,0.832173139
"30629","68231.2002",68231,2002,124,1,0,1150342,3,0,1,0.816445096
"30630","68231.2003",68231,2003,124,1,0,1150342,0,0,1,0.789935099
"30631","68231.2004",68231,2004,124,1,0,1150342,0,1,1,0.78106354
"30632","68231.2005",68231,2005,124,1,0,1150342,2,0,1,0.774547263
"30633","68231.2006",68231,2006,124,1,1,1150342,0,1,1,0.767141212
"30634","68231.2007",68231,2007,124,1,0,1150342,0,1,1,0.763948498
"30635","68231.2008",68231,2008,124,1,0,1150342,1,1,1,0.763477442
"30636","68231.2009",68231,2009,124,1,0,1150342,0,1,1,0.759237936
"30637","68231.2018",68231,2018,124,1,0,990275,3,1,1,0.684889563
"30638","68231.2019",68231,2019,124,1,0,990275,1,1,1,0.670103632
"30639","68233.2006",68233,2006,124,4,14,1180140,2,1,2,0.778989545
"30640","68233.2007",68233,2007,124,4,9,1180140,2,1,1,0.778936475
"30641","68233.2008",68233,2008,124,4,6,1180140,0,1,1,0.778883405
"30642","68233.2009",68233,2009,124,4,9,1180140,0,1,1,0.778883405
"30643","68233.2010",68233,2010,124,4,9,1180140,3,1,1,0.778830335
"30644","68233.2011",68233,2011,124,4,7,1180140,3,1,1,0.778511914
"30645","68233.2012",68233,2012,124,4,14,1180140,1,1,1,0.785437563
"30646","68233.2013",68233,2013,124,4,7,1180140,1,1,1,0.786339755
"30647","68233.2014",68233,2014,124,4,3,1180140,0,1,1,0.785809054
"30648","68233.2015",68233,2015,124,4,8,1180140,0,1,1,0.780236693
"30649","68233.2016",68233,2016,124,4,9,1180140,2,1,1,0.780236693
"30650","68233.2017",68233,2017,124,4,6,1180140,1,1,1,0.780210158
"30651","68233.2018",68233,2018,124,4,8,1180140,0,1,1,0.779997877
"30652","68233.2019",68233,2019,124,4,6,1180140,2,1,1,0.779705992
"30653","68245.2009",68245,2009,124,9,31,1090957,0,1,1,0.574971363
"30654","68245.2010",68245,2010,124,9,31,1090957,2,1,1,0.574799542
"30655","68245.2011",68245,2011,124,9,28,1090957,0,1,1,0.574742268
"30656","68245.2012",68245,2012,124,9,38,1090957,0,1,1,0.576088202
